MHz,0,,,,,,
Temperature,25,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker ASX 400 WB,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H3,3.65, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H4,3.72, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H5,4.3, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H6,1.229, , , , note
B-D-GLCP, , C1,96.96, , , , note
B-D-GLCP, , C2,74.74, , , , note
B-D-GLCP, , C3,75.6, , , , note
B-D-GLCP, , C4,79.6, , , , note
B-D-GLCP, , C5,75.9, , , , note
B-D-GLCP, , C6,61.3, , , , note
B-D-GALP,4, C1,103.94, , , , note
B-D-GALP,4, C2,71.3, , , , note
B-D-GALP,4, C3,83.1, , , , note
B-D-GALP,4, C4,69.4, , , , note
B-D-GALP,4, C5,76.2, , , , note
B-D-GALP,4, C6,62.6, , , , note
B-D-GLCPNAC6SO3," 4, 3", C1,102.9, , , , note
B-D-GLCPNAC6SO3," 4, 3", C2,57.3, , , , note
B-D-GLCPNAC6SO3," 4, 3", C3,75.73, , , , note
B-D-GLCPNAC6SO3," 4, 3", C4,74, , , , note
B-D-GLCPNAC6SO3," 4, 3", C5,73.3, , , , note
B-D-GLCPNAC6SO3," 4, 3", C6,67.5, , , , note
B-D-GLCPNAC6SO3," 4, 3", COCH3,23.4, , , , note
A-L-FUCP," 4, 3, 3", C1,100, , , , note
A-L-FUCP," 4, 3, 3", C2,68.8, , , , note
A-L-FUCP," 4, 3, 3", C3,70.2, , , , note
A-L-FUCP," 4, 3, 3", C4,73.2, , , , note
A-L-FUCP," 4, 3, 3", C5,67.9, , , , note
A-L-FUCP," 4, 3, 3", C6,16.5, , , , note
B-D-GALP," 4, 3, 4", C1,102.67, , , , note
B-D-GALP," 4, 3, 4", C2,71.8, , , , note
B-D-GALP," 4, 3, 4", C3,83.1, , , , note
B-D-GALP," 4, 3, 4", C4,69.8, , , , note
B-D-GALP," 4, 3, 4", C5,76.2, , , , note
B-D-GALP," 4, 3, 4", C6,62.6, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C1,104.32, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C2,56.2, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C3,78.5, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C4,69.8, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C5,76.3, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", C6,61.2, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", COCH3,23.3, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C1,101.27, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C2,77.8, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C3,74.2, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C4,70.1, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C5,76.2, , , , note
B-D-GALP," 4, 3, 4, 3, 3", C6,62.6, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C1,100.61, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C2,69.07, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C3,70.7, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C4,73, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C5,67.7, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", C6,16.5, , , , note
